CHROM,START,END,N_SNPs,TajD,Gene,Type,Population,Continent,Subsistence
12,55846000,55846000,1,-0.417648,OR6C2,SENS,Manobo,Asia,Farmer
12,55863000,55863000,4,0.914951,OR6C70,SENS,Manobo,Asia,Farmer
12,55887000,55887000,1,1.67138,OR6C68,SENS,Manobo,Asia,Farmer
12,55917000,55917000,0,nan,OR6C64P,SENS,Manobo,Asia,Farmer
12,55969000,55969000,1,-0.399498,OR2AP1,SENS,Manobo,Asia,Farmer
12,56006000,56006000,0,nan,OR6U2P,SENS,Manobo,Asia,Farmer
14,19378000,19378000,10,1.50817,OR11H12,SENS,Manobo,Asia,Farmer
14,19807000,19807000,0,nan,OR11H13P,SENS,Manobo,Asia,Farmer
14,20182000,20182000,0,nan,OR11H2,SENS,Manobo,Asia,Farmer
14,20202000,20202000,0,nan,OR11K2P,SENS,Manobo,Asia,Farmer
14,20216000,20216000,2,0.727891,OR4Q3,SENS,Manobo,Asia,Farmer
14,20249000,20249000,1,1.18518,OR4M1,SENS,Manobo,Asia,Farmer
14,20265000,20265000,0,nan,OR4N1P,SENS,Manobo,Asia,Farmer
14,20296000,20296000,4,0.736096,OR4N2,SENS,Manobo,Asia,Farmer
14,20316000,20316000,0,nan,OR4K6P,SENS,Manobo,Asia,Farmer
14,20337000,20337000,1,1.45766,OR4K3P,SENS,Manobo,Asia,Farmer
14,20345000,20345000,1,-0.636701,OR4K2,SENS,Manobo,Asia,Farmer
14,20374000,20374000,0,nan,OR4K4P,SENS,Manobo,Asia,Farmer
14,20389000,20389000,3,1.83684,OR4K5,SENS,Manobo,Asia,Farmer
14,20404000,20404000,5,2.24171,OR4K1,SENS,Manobo,Asia,Farmer
14,20425000,20425000,0,nan,OR4K16P,SENS,Manobo,Asia,Farmer
14,20444000,20444000,9,0.85256,OR4K15,SENS,Manobo,Asia,Farmer
14,20471000,20471000,0,nan,OR4Q2P,SENS,Manobo,Asia,Farmer
14,20483000,20483000,0,nan,OR4K14,SENS,Manobo,Asia,Farmer
14,20513000,20513000,0,nan,OR4U1P,SENS,Manobo,Asia,Farmer
14,20529000,20529000,3,1.26751,OR4L1,SENS,Manobo,Asia,Farmer
14,20562000,20562000,0,nan,OR4T1P,SENS,Manobo,Asia,Farmer
14,20586000,20586000,2,2.01938,OR4K17,SENS,Manobo,Asia,Farmer
14,20612000,20612000,1,-1.10164,OR4N5,SENS,Manobo,Asia,Farmer
14,20648000,20648000,0,nan,OR11G1P,SENS,Manobo,Asia,Farmer
14,20666000,20666000,0,nan,OR11G2,SENS,Manobo,Asia,Farmer
14,20678000,20678000,0,nan,OR11H5P,SENS,Manobo,Asia,Farmer
14,20692000,20692000,7,1.37882,OR11H6,SENS,Manobo,Asia,Farmer
14,20698000,20698000,4,1.4779,OR11H7P,SENS,Manobo,Asia,Farmer
14,20711000,20711000,4,-0.751391,OR11H4,SENS,Manobo,Asia,Farmer
14,21109000,21109000,6,2.22068,OR6S1,SENS,Manobo,Asia,Farmer
14,21624000,21624000,0,nan,OR5AU1,SENS,Manobo,Asia,Farmer
14,22038000,22038000,3,2.00821,OR10G3,SENS,Manobo,Asia,Farmer
14,22134000,22134000,1,-1.10164,OR4E2,SENS,Manobo,Asia,Farmer
14,22139000,22139000,2,-1.14975,OR4E1P,SENS,Manobo,Asia,Farmer
14,23103000,23103000,6,-0.06229,OR6J1,SENS,Manobo,Asia,Farmer
15,22369000,22369000,10,0.226964,OR4M2,SENS,Manobo,Asia,Farmer
15,22383000,22383000,4,1.13318,OR4N4,SENS,Manobo,Asia,Farmer
15,22414000,22414000,4,1.02712,OR4N3P,SENS,Manobo,Asia,Farmer
15,102346000,102346000,1,-1.10686,OR4F6,SENS,Manobo,Asia,Farmer
15,102359000,102359000,0,nan,OR4F15,SENS,Manobo,Asia,Farmer
15,102369000,102369000,0,nan,OR4F14P,SENS,Manobo,Asia,Farmer
15,102389000,102389000,0,nan,OR4F13P,SENS,Manobo,Asia,Farmer
15,102417000,102417000,0,nan,OR4F28P,SENS,Manobo,Asia,Farmer
16,3255000,3255000,0,nan,OR1F1,SENS,Manobo,Asia,Farmer
16,3266000,3266000,0,nan,OR1F2P,SENS,Manobo,Asia,Farmer
17,2966000,2966000,7,-0.364558,OR1D5,SENS,Manobo,Asia,Farmer
17,2996000,2996000,1,-1.10686,OR1D2,SENS,Manobo,Asia,Farmer
17,3020000,3020000,0,nan,OR1E3P,SENS,Manobo,Asia,Farmer
17,3030000,3030000,0,nan,OR1G1,SENS,Manobo,Asia,Farmer
17,3058000,3058000,1,-1.10164,OR1P1P,SENS,Manobo,Asia,Farmer
17,3101000,3101000,3,2.44412,OR1A2,SENS,Manobo,Asia,Farmer
17,3119000,3119000,4,0.0119741,OR1A1,SENS,Manobo,Asia,Farmer
17,3144000,3144000,0,nan,OR1D4,SENS,Manobo,Asia,Farmer
17,3169000,3169000,0,nan,OR1D3P,SENS,Manobo,Asia,Farmer
17,3195000,3195000,2,-1.26972,OR3A1,SENS,Manobo,Asia,Farmer
17,3214000,3214000,0,nan,OR3A4,SENS,Manobo,Asia,Farmer
17,3301000,3301000,2,-0.104011,OR1E1,SENS,Manobo,Asia,Farmer
17,3337000,3337000,2,0.402908,OR1E2,SENS,Manobo,Asia,Farmer
17,56233000,56233000,1,0.351711,OR4D1,SENS,Manobo,Asia,Farmer
19,111000,111000,4,0.173601,OR1M1,SENS,Manobo,Asia,Farmer
19,157000,157000,0,nan,OR2Z1,SENS,Manobo,Asia,Farmer
19,8842000,8842000,0,nan,OR4F17,SENS,Manobo,Asia,Farmer
19,9204000,9204000,1,1.71412,OR4F8P,SENS,Manobo,Asia,Farmer
19,9213000,9213000,5,0.958932,OR7G2,SENS,Manobo,Asia,Farmer
19,9226000,9226000,2,1.90594,OR7G1,SENS,Manobo,Asia,Farmer
19,9233000,9233000,0,nan,OR7G15P,SENS,Manobo,Asia,Farmer
19,9237000,9237000,6,-0.499211,OR7G3,SENS,Manobo,Asia,Farmer
19,9297000,9297000,2,-0.983787,OR7D2,SENS,Manobo,Asia,Farmer
19,9302000,9302000,0,nan,OR7E16P,SENS,Manobo,Asia,Farmer
19,9315000,9315000,0,nan,OR7E25P,SENS,Manobo,Asia,Farmer
19,9325000,9325000,2,0.142788,OR7D4,SENS,Manobo,Asia,Farmer
19,9346000,9346000,0,nan,OR7D1P,SENS,Manobo,Asia,Farmer
19,9362000,9362000,3,1.34719,OR7E24,SENS,Manobo,Asia,Farmer
19,9372000,9372000,0,nan,OR7E18P,SENS,Manobo,Asia,Farmer
19,9377000,9377000,0,nan,OR7E19P,SENS,Manobo,Asia,Farmer
19,9390000,9390000,0,nan,OR7H1P,SENS,Manobo,Asia,Farmer
19,14910000,14910000,5,0.305357,OR7C1,SENS,Manobo,Asia,Farmer
19,14939000,14939000,0,nan,OR7A5,SENS,Manobo,Asia,Farmer
19,14952000,14952000,4,0.0917285,OR7A10,SENS,Manobo,Asia,Farmer
19,14963000,14963000,0,nan,OR7A8P,SENS,Manobo,Asia,Farmer
19,14975000,14975000,0,nan,OR7A2P,SENS,Manobo,Asia,Farmer
19,14992000,14992000,3,2.17331,OR7A17,SENS,Manobo,Asia,Farmer
19,14998000,14998000,0,nan,OR7A18P,SENS,Manobo,Asia,Farmer
19,15003000,15003000,0,nan,OR7A1P,SENS,Manobo,Asia,Farmer
19,15028000,15028000,0,nan,OR7A11P,SENS,Manobo,Asia,Farmer
19,15038000,15038000,0,nan,OR7A15P,SENS,Manobo,Asia,Farmer
19,15053000,15053000,0,nan,OR7C2,SENS,Manobo,Asia,Farmer
19,15198000,15198000,10,1.15957,OR1I1,SENS,Manobo,Asia,Farmer
19,15853000,15853000,2,-0.16073,OR10H3,SENS,Manobo,Asia,Farmer
19,16060000,16060000,0,nan,OR10H4,SENS,Manobo,Asia,Farmer
22,16449000,16449000,8,0.16753,OR11H1,SENS,Manobo,Asia,Farmer
1,5034000,5034000,1,1.71412,N,NEU,Manobo,Asia,Farmer
10,2009000,2009000,3,-0.345259,N,NEU,Manobo,Asia,Farmer
10,130554000,130554000,1,0.517337,N,NEU,Manobo,Asia,Farmer
11,91097000,91097000,3,-0.657332,N,NEU,Manobo,Asia,Farmer
11,116270000,116270000,1,-0.417648,N,NEU,Manobo,Asia,Farmer
13,34296000,34296000,0,nan,N,NEU,Manobo,Asia,Farmer
14,101352000,101352000,0,nan,N,NEU,Manobo,Asia,Farmer
14,101529000,101529000,3,0.802473,N,NEU,Manobo,Asia,Farmer
16,87098000,87098000,0,nan,N,NEU,Manobo,Asia,Farmer
18,72837000,72837000,0,nan,N,NEU,Manobo,Asia,Farmer
18,73971000,73971000,0,nan,N,NEU,Manobo,Asia,Farmer
19,28556000,28556000,0,nan,N,NEU,Manobo,Asia,Farmer
2,7561000,7561000,1,1.2867,N,NEU,Manobo,Asia,Farmer
2,45348000,45348000,2,1.96904,N,NEU,Manobo,Asia,Farmer
1,6616000,6616000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6617000,6617000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6618000,6618000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6619000,6619000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6620000,6620000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6621000,6621000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6622000,6622000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6623000,6623000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6624000,6624000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6625000,6625000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6626000,6626000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6627000,6627000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6628000,6628000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6629000,6629000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6630000,6630000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6631000,6631000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6632000,6632000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6633000,6633000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6634000,6634000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6635000,6635000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6636000,6636000,1,0.384124,TAS1R1,SENS,Agta,Asia,HG
1,6637000,6637000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6638000,6638000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,6639000,6639000,0,nan,TAS1R1,SENS,Agta,Asia,HG
1,19167000,19167000,0,nan,TAS1R2,SENS,Agta,Asia,HG
1,19168000,19168000,0,nan,TAS1R2,SENS,Agta,Asia,HG
1,19169000,19169000,0,nan,TAS1R2,SENS,Agta,Asia,HG
1,19170000,19170000,0,nan,TAS1R2,SENS,Agta,Asia,HG
1,19171000,19171000,0,nan,TAS1R2,SENS,Agta,Asia,HG
1,19172000,19172000,0,nan,TAS1R2,SENS,Agta,Asia,HG
1,19173000,19173000,0,nan,TAS1R2,SENS,Agta,Asia,HG
1,19174000,19174000,0,nan,TAS1R2,SENS,Agta,Asia,HG
1,19175000,19175000,0,nan,TAS1R2,SENS,Agta,Asia,HG
1,19176000,19176000,0,nan,TAS1R2,SENS,Agta,Asia,HG
1,19177000,19177000,0,nan,TAS1R2,SENS,Agta,Asia,HG
1,19178000,19178000,0,nan,TAS1R2,SENS,Agta,Asia,HG
1,19179000,19179000,0,nan,TAS1R2,SENS,Agta,Asia,HG
1,19180000,19180000,0,nan,TAS1R2,SENS,Agta,Asia,HG
1,19181000,19181000,0,nan,TAS1R2,SENS,Agta,Asia,HG
1,19182000,19182000,0,nan,TAS1R2,SENS,Agta,Asia,HG
1,19183000,19183000,0,nan,TAS1R2,SENS,Agta,Asia,HG
1,19184000,19184000,1,1.61802,TAS1R2,SENS,Agta,Asia,HG
1,19185000,19185000,0,nan,TAS1R2,SENS,Agta,Asia,HG
1,19186000,19186000,0,nan,TAS1R2,SENS,Agta,Asia,HG
1,111397000,111397000,0,nan,OR11I1P,SENS,Agta,Asia,HG
1,146891000,146891000,0,nan,OR13Z1P,SENS,Agta,Asia,HG
1,158369000,158369000,0,nan,OR10T2,SENS,Agta,Asia,HG
1,158390000,158390000,2,0.148162,OR10K2,SENS,Agta,Asia,HG
1,158415000,158415000,0,nan,OR10T1P,SENS,Agta,Asia,HG
1,158436000,158436000,0,nan,OR10K1,SENS,Agta,Asia,HG
1,158450000,158450000,6,-0.431306,OR10R2,SENS,Agta,Asia,HG
1,158485000,158485000,0,nan,OR10R1P,SENS,Agta,Asia,HG
1,158517000,158517000,2,1.11703,OR6Y1,SENS,Agta,Asia,HG
1,158533000,158533000,2,1.64804,OR6P1,SENS,Agta,Asia,HG
1,158549000,158549000,4,2.08655,OR10X1,SENS,Agta,Asia,HG
1,158577000,158577000,1,1.68836,OR10Z1,SENS,Agta,Asia,HG
1,158665000,158665000,0,nan,OR6K1P,SENS,Agta,Asia,HG
1,158670000,158670000,0,nan,OR6K2,SENS,Agta,Asia,HG
1,158687000,158687000,3,1.31561,OR6K3,SENS,Agta,Asia,HG
1,158694000,158694000,0,nan,OR6K4P,SENS,Agta,Asia,HG
1,158713000,158713000,0,nan,OR6K5P,SENS,Agta,Asia,HG
1,158725000,158725000,11,-1.98737,OR6K6,SENS,Agta,Asia,HG
1,158736000,158736000,1,1.69539,OR6N1,SENS,Agta,Asia,HG
1,158747000,158747000,0,nan,OR6N2,SENS,Agta,Asia,HG
1,159249000,159249000,0,nan,OR10J2P,SENS,Agta,Asia,HG
1,159284000,159284000,0,nan,OR10J3,SENS,Agta,Asia,HG
1,159321000,159321000,0,nan,OR10J7P,SENS,Agta,Asia,HG
1,159336000,159336000,0,nan,OR10J8P,SENS,Agta,Asia,HG
1,159376000,159376000,0,nan,OR10J9P,SENS,Agta,Asia,HG
1,159402000,159402000,3,0.379249,OR10J4P,SENS,Agta,Asia,HG
1,159410000,159410000,1,-0.546955,OR10J1,SENS,Agta,Asia,HG
1,159505000,159505000,1,1.66724,OR10J5,SENS,Agta,Asia,HG
1,159552000,159552000,0,nan,OR10AE1P,SENS,Agta,Asia,HG
1,159569000,159569000,0,nan,OR10J6P,SENS,Agta,Asia,HG
1,247695000,247695000,4,2.25167,OR2C3,SENS,Agta,Asia,HG
1,247752000,247752000,3,2.00099,OR2G2,SENS,Agta,Asia,HG
1,247769000,247769000,5,-0.350863,OR2G3,SENS,Agta,Asia,HG
1,247783000,247783000,0,nan,OR14L1P,SENS,Agta,Asia,HG
1,247831000,247831000,0,nan,OR3D1P,SENS,Agta,Asia,HG
1,247836000,247836000,2,2.01137,OR13G1,SENS,Agta,Asia,HG
1,247876000,247876000,0,nan,OR6F1,SENS,Agta,Asia,HG
1,247887000,247887000,1,0.84384,OR14A2,SENS,Agta,Asia,HG
1,247902000,247902000,0,nan,OR14K1,SENS,Agta,Asia,HG
1,247921000,247921000,3,1.37301,OR1C1,SENS,Agta,Asia,HG
1,247939000,247939000,1,-1.1056,OR9H1P,SENS,Agta,Asia,HG
1,247979000,247979000,0,nan,OR14A16,SENS,Agta,Asia,HG
1,247997000,247997000,0,nan,OR6R1P,SENS,Agta,Asia,HG
1,248005000,248005000,0,nan,OR11L1,SENS,Agta,Asia,HG
1,248085000,248085000,8,0.739926,OR2T8,SENS,Agta,Asia,HG
1,248098000,248098000,0,nan,OR2AJ1,SENS,Agta,Asia,HG
1,248113000,248113000,3,2.12102,OR2L8,SENS,Agta,Asia,HG
1,248129000,248129000,3,0.637554,OR2AK2,SENS,Agta,Asia,HG
1,248154000,248154000,0,nan,OR2L1P,SENS,Agta,Asia,HG
1,248167000,248167000,0,nan,OR2L6P,SENS,Agta,Asia,HG
1,248186000,248186000,1,-0.338482,OR2L5,SENS,Agta,Asia,HG
1,248202000,248202000,2,0.203079,OR2L2,SENS,Agta,Asia,HG
1,248224000,248224000,11,1.43106,OR2L3,SENS,Agta,Asia,HG
1,248247000,248247000,14,-0.275519,OR2T32P,SENS,Agta,Asia,HG
1,248263000,248263000,0,nan,OR2L13,SENS,Agta,Asia,HG
1,248286000,248286000,0,nan,OR2M1P,SENS,Agta,Asia,HG
1,248309000,248309000,1,-0.566299,OR2M5,SENS,Agta,Asia,HG
1,248344000,248344000,0,nan,OR2M2,SENS,Agta,Asia,HG
1,248367000,248367000,0,nan,OR2M3,SENS,Agta,Asia,HG
1,248403000,248403000,0,nan,OR2M4,SENS,Agta,Asia,HG
1,248437000,248437000,0,nan,OR2T33,SENS,Agta,Asia,HG
1,248458000,248458000,2,0.874763,OR2T12,SENS,Agta,Asia,HG
1,248487000,248487000,5,2.80609,OR2M7,SENS,Agta,Asia,HG
1,248513000,248513000,0,nan,OR14C36,SENS,Agta,Asia,HG
1,248525000,248525000,14,2.11308,OR2T4,SENS,Agta,Asia,HG
1,248551000,248551000,2,2.01137,OR2T6,SENS,Agta,Asia,HG
1,248570000,248570000,0,nan,OR2T1,SENS,Agta,Asia,HG
1,248605000,248605000,5,0.015297,OR2T7,SENS,Agta,Asia,HG
1,248617000,248617000,0,nan,OR2T2,SENS,Agta,Asia,HG
1,248637000,248637000,10,0.635927,OR2T3,SENS,Agta,Asia,HG
1,248652000,248652000,3,1.47875,OR2T5,SENS,Agta,Asia,HG
1,248685000,248685000,1,-0.5848,OR2G6,SENS,Agta,Asia,HG
1,248713000,248713000,0,nan,OR2AS1P,SENS,Agta,Asia,HG
1,248722000,248722000,0,nan,OR2T29,SENS,Agta,Asia,HG
1,248738000,248738000,0,nan,OR2T34,SENS,Agta,Asia,HG
1,248757000,248757000,0,nan,OR2T10,SENS,Agta,Asia,HG
1,248790000,248790000,3,-0.238088,OR2T11,SENS,Agta,Asia,HG
1,248814000,248814000,3,2.59278,OR2T27,SENS,Agta,Asia,HG
1,248845000,248845000,6,2.84415,OR14I1,SENS,Agta,Asia,HG
2,240969000,240969000,5,0.220153,OR6B2,SENS,Agta,Asia,HG
2,240985000,240985000,1,1.61802,OR6B3,SENS,Agta,Asia,HG
3,97784000,97784000,2,1.60612,OR5AC1P,SENS,Agta,Asia,HG
3,97824000,97824000,0,nan,OR5AC4P,SENS,Agta,Asia,HG
3,97852000,97852000,3,-0.309565,OR5H1,SENS,Agta,Asia,HG
3,97869000,97869000,0,nan,OR5H14,SENS,Agta,Asia,HG
3,97888000,97888000,6,0.68922,OR5H15,SENS,Agta,Asia,HG
3,97927000,97927000,0,nan,OR5H3P,SENS,Agta,Asia,HG
3,97941000,97941000,0,nan,OR5H4P,SENS,Agta,Asia,HG
3,97958000,97958000,0,nan,OR5H7P,SENS,Agta,Asia,HG
3,97984000,97984000,0,nan,OR5H6,SENS,Agta,Asia,HG
3,98002000,98002000,2,0.730413,OR5H2,SENS,Agta,Asia,HG
3,98031000,98031000,9,2.38346,OR5H8P,SENS,Agta,Asia,HG
3,98073000,98073000,1,1.24499,OR5K4,SENS,Agta,Asia,HG
3,98110000,98110000,0,nan,OR5K3,SENS,Agta,Asia,HG
3,98189000,98189000,0,nan,OR5K1,SENS,Agta,Asia,HG
3,98217000,98217000,2,0.90276,OR5K2,SENS,Agta,Asia,HG
5,9630000,9630000,2,0.171452,TAS2R1,SENS,Agta,Asia,HG
5,101152000,101152000,0,nan,OR7H2P,SENS,Agta,Asia,HG
5,175434000,175434000,0,nan,OR1X1P,SENS,Agta,Asia,HG
5,177264000,177264000,0,nan,OR1X5P,SENS,Agta,Asia,HG
5,180120000,180120000,0,nan,OR2AI1P,SENS,Agta,Asia,HG
5,180167000,180167000,0,nan,OR2Y1,SENS,Agta,Asia,HG
6,27880000,27880000,0,nan,OR2B2,SENS,Agta,Asia,HG
6,27906000,27906000,0,nan,OR2W6P,SENS,Agta,Asia,HG
6,27945000,27945000,0,nan,OR2W4P,SENS,Agta,Asia,HG
6,28002000,28002000,0,nan,OR2W2P,SENS,Agta,Asia,HG
6,28015000,28015000,0,nan,OR2B7P,SENS,Agta,Asia,HG
6,28042000,28042000,0,nan,OR1F12,SENS,Agta,Asia,HG
6,29237000,29237000,0,nan,OR2U2P,SENS,Agta,Asia,HG
6,29275000,29275000,0,nan,OR14J1,SENS,Agta,Asia,HG
6,132022000,132022000,1,0.578099,OR2A4,SENS,Agta,Asia,HG
7,99474000,99474000,2,-0.45738,OR2AE1,SENS,Agta,Asia,HG
7,128413000,128413000,0,nan,OPN1SW,SENS,Agta,Asia,HG
7,128414000,128414000,0,nan,OPN1SW,SENS,Agta,Asia,HG
7,128415000,128415000,0,nan,OPN1SW,SENS,Agta,Asia,HG
7,141464000,141464000,2,1.3313,TAS2R3,SENS,Agta,Asia,HG
7,141477000,141477000,0,nan,TAS2R4,SENS,Agta,Asia,HG
7,141478000,141478000,3,2.59278,TAS2R4,SENS,Agta,Asia,HG
7,141479000,141479000,0,nan,TAS2R4,SENS,Agta,Asia,HG
7,141479000,141479000,0,nan,TAS2R4,SENS,Agta,Asia,HG
7,141480000,141480000,0,nan,TAS2R4,SENS,Agta,Asia,HG
7,141481000,141481000,0,nan,TAS2R24,SENS,Agta,Asia,HG
7,141491000,141491000,0,nan,TAS2R5,SENS,Agta,Asia,HG
7,141563000,141563000,0,nan,OR9A3P,SENS,Agta,Asia,HG
7,141587000,141587000,0,nan,OR9A1P,SENS,Agta,Asia,HG
7,141619000,141619000,0,nan,OR9A4,SENS,Agta,Asia,HG
7,141673000,141673000,1,1.69539,TAS2R38,SENS,Agta,Asia,HG
7,142724000,142724000,1,-0.338482,OR9A2,SENS,Agta,Asia,HG
7,142750000,142750000,2,-0.965104,OR6V1,SENS,Agta,Asia,HG
7,142760000,142760000,0,nan,OR6W1P,SENS,Agta,Asia,HG
7,142881000,142881000,0,nan,TAS2R39,SENS,Agta,Asia,HG
7,142920000,142920000,0,nan,TAS2R40,SENS,Agta,Asia,HG
7,143135000,143135000,0,nan,EPHA1-AS1,SENS,Agta,Asia,HG
7,143141000,143141000,1,1.67703,TAS2R60,SENS,Agta,Asia,HG
7,143175000,143175000,2,1.9644,TAS2R41,SENS,Agta,Asia,HG
7,143633000,143633000,0,nan,OR2F2,SENS,Agta,Asia,HG
7,143658000,143658000,0,nan,OR2F1,SENS,Agta,Asia,HG
7,143678000,143678000,0,nan,OR2Q1P,SENS,Agta,Asia,HG
7,143702000,143702000,0,nan,OR6B1,SENS,Agta,Asia,HG
7,143748000,143748000,4,-0.603681,OR2A5,SENS,Agta,Asia,HG
7,143772000,143772000,0,nan,OR2A25,SENS,Agta,Asia,HG
7,143793000,143793000,0,nan,OR2A12,SENS,Agta,Asia,HG
7,143807000,143807000,3,0.753667,OR2A2,SENS,Agta,Asia,HG
7,143816000,143816000,0,nan,OR2A15P,SENS,Agta,Asia,HG
7,143827000,143827000,0,nan,OR2A14,SENS,Agta,Asia,HG
7,143840000,143840000,0,nan,OR2A13P,SENS,Agta,Asia,HG
7,143855000,143855000,0,nan,OR2A3P,SENS,Agta,Asia,HG
7,143874000,143874000,0,nan,OR2AO1P,SENS,Agta,Asia,HG
7,143948000,143948000,0,nan,OR2A20P,SENS,Agta,Asia,HG
7,143956000,143956000,1,0.835672,OR2A7,SENS,Agta,Asia,HG
7,143997000,143997000,0,nan,OR2A9P,SENS,Agta,Asia,HG
9,35958000,35958000,0,nan,OR2S2,SENS,Agta,Asia,HG
9,35992000,35992000,0,nan,OR13C6P,SENS,Agta,Asia,HG
9,36003000,36003000,6,-1.07281,OR13C7P,SENS,Agta,Asia,HG
9,36014000,36014000,0,nan,OR2S1P,SENS,Agta,Asia,HG
9,92979000,92979000,0,nan,OR7E31P,SENS,Agta,Asia,HG
9,92995000,92995000,0,nan,OR7E116P,SENS,Agta,Asia,HG
9,93505000,93505000,0,nan,OR7E109P,SENS,Agta,Asia,HG
9,93514000,93514000,0,nan,OR7E108P,SENS,Agta,Asia,HG
9,107267000,107267000,2,1.17758,OR13F1,SENS,Agta,Asia,HG
9,107289000,107289000,0,nan,OR13C4,SENS,Agta,Asia,HG
9,107299000,107299000,1,-1.11966,OR13C3,SENS,Agta,Asia,HG
9,107332000,107332000,0,nan,OR13C8,SENS,Agta,Asia,HG
9,107353000,107353000,0,nan,OR13D2P,SENS,Agta,Asia,HG
9,107361000,107361000,12,2.56229,OR13C5,SENS,Agta,Asia,HG
9,107367000,107367000,7,1.229,OR13C2,SENS,Agta,Asia,HG
9,107380000,107380000,4,2.08655,OR13C9,SENS,Agta,Asia,HG
9,107393000,107393000,0,nan,OR13I1P,SENS,Agta,Asia,HG
9,107457000,107457000,4,1.13434,OR13D1,SENS,Agta,Asia,HG
9,107485000,107485000,0,nan,OR13D3P,SENS,Agta,Asia,HG
9,114090000,114090000,1,1.35055,OR2K2,SENS,Agta,Asia,HG
9,125240000,125240000,0,nan,OR1J1,SENS,Agta,Asia,HG
9,125274000,125274000,0,nan,OR1J2,SENS,Agta,Asia,HG
9,125282000,125282000,0,nan,OR1J4,SENS,Agta,Asia,HG
9,125289000,125289000,2,2.07658,OR1N1,SENS,Agta,Asia,HG
9,125316000,125316000,5,2.29803,OR1N2,SENS,Agta,Asia,HG
9,125330000,125330000,5,2.98403,OR1L8,SENS,Agta,Asia,HG
9,125371000,125371000,0,nan,OR1H1P,SENS,Agta,Asia,HG
9,125391000,125391000,7,1.45637,OR1B1,SENS,Agta,Asia,HG
9,125424000,125424000,1,0.84384,OR1L1,SENS,Agta,Asia,HG
9,125438000,125438000,1,0.681974,OR1L3,SENS,Agta,Asia,HG
9,125487000,125487000,1,-1.09011,OR1L4,SENS,Agta,Asia,HG
9,125513000,125513000,0,nan,OR1L6,SENS,Agta,Asia,HG
11,4389000,4389000,1,0.99163,OR52B4,SENS,Agta,Asia,HG
11,4400000,4400000,0,nan,OR52B3P,SENS,Agta,Asia,HG
11,4440000,4440000,0,nan,OR51R1P,SENS,Agta,Asia,HG
11,4453000,4453000,0,nan,OR52P2P,SENS,Agta,Asia,HG
11,4471000,4471000,0,nan,OR52K2,SENS,Agta,Asia,HG
11,4511000,4511000,0,nan,OR52K1,SENS,Agta,Asia,HG
11,4537000,4537000,0,nan,OR52M2P,SENS,Agta,Asia,HG
11,4567000,4567000,1,0.174631,OR52M1,SENS,Agta,Asia,HG
11,4609000,4609000,0,nan,OR52I2,SENS,Agta,Asia,HG
11,4616000,4616000,0,nan,OR52I1,SENS,Agta,Asia,HG
11,4674000,4674000,1,0.99163,OR51E1,SENS,Agta,Asia,HG
11,4703000,4703000,5,-0.230119,OR51E2,SENS,Agta,Asia,HG
11,4712000,4712000,0,nan,OR51C1P,SENS,Agta,Asia,HG
11,4731000,4731000,0,nan,OR51F5P,SENS,Agta,Asia,HG
11,4740000,4740000,0,nan,OR51C4P,SENS,Agta,Asia,HG
11,4758000,4758000,0,nan,OR51F3P,SENS,Agta,Asia,HG
11,4774000,4774000,0,nan,OR51F4P,SENS,Agta,Asia,HG
11,4791000,4791000,0,nan,OR51F1,SENS,Agta,Asia,HG
11,4808000,4808000,0,nan,OR51N1P,SENS,Agta,Asia,HG
11,4815000,4815000,0,nan,OR52Y1P,SENS,Agta,Asia,HG
11,4825000,4825000,3,0.00106982,OR52R1,SENS,Agta,Asia,HG
11,4843000,4843000,0,nan,OR51F2,SENS,Agta,Asia,HG
11,4854000,4854000,0,nan,OR51A8P,SENS,Agta,Asia,HG
11,4870000,4870000,4,0.868733,OR51S1,SENS,Agta,Asia,HG
11,4881000,4881000,0,nan,OR51H1,SENS,Agta,Asia,HG
11,4898000,4898000,0,nan,OR51H2P,SENS,Agta,Asia,HG
11,4904000,4904000,0,nan,OR51T1,SENS,Agta,Asia,HG
